Package Name,License,Homepage,Pypi Link,Author,Summary,Docker images
urllib3,MIT License,https://urllib3.readthedocs.io/,https://pypi.org/project/urllib3/,Andrey Petrov andrey.petrov@shazow.net,"HTTP library with thread-safe connection pooling, file post, and more.","demisto/cylance_protect_v2, demisto/vmray, demisto/symantec_mss, demisto/exchangelib, demisto/tldextract, demisto/tenable_io, demisto/exchange, demisto/python3.7, demisto/pdfx2, demisto/ews, demisto/pyquery, demisto/threatconnect, demisto/panads3, demisto/dl, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
uuid,Python Software Foundation License,http://zesty.ca/python/,https://pypi.org/project/uuid/,Ka-Ping Yee ping@zesty.ca,UUID object and generation functions (Python 2.3 or higher),demisto/cylance_protect_v2
uv,"Apache Software License, MIT License",https://pypi.org/project/uv/,https://pypi.org/project/uv/,"uv ""Astral Software Inc."" <hey@astral.sh>","An extremely fast Python package installer and resolver, written in Rust.","demisto/xsoar-tools, demisto/demisto-sdk"
uvicorn,BSD License,,https://pypi.org/project/uvicorn/,Tom Christie <tom@tomchristie.com>,The lightning-fast ASGI server.,"demisto/commvault, demisto/fastapi"
validate-email,LGPL,http://github.com/syrusakbary/validate_email,https://pypi.org/project/validate_email/,Syrus Akbary me@syrusakbary.com,Validate_email verify if an email address is valid and really exists.,demisto/tld
validate_email,LGPL,http://github.com/syrusakbary/validate_email,https://pypi.org/project/validate_email/,Syrus Akbary me@syrusakbary.com,Validate_email verify if an email address is valid and really exists.,"demisto/py3-native, demisto/py3-tools, demisto/py3-tools-ubi"
validators,MIT License,,https://pypi.org/project/validators/,Konsta Vesterinen <konsta@fastmonkeys.com>,Python Data Validation for Humans™,demisto/carbon-black-cloud
vapi-client-bindings,MIT License,https://github.com/vmware/vsphere-automation-sdk-python,https://pypi.org/project/vapi-client-bindings/,"VMware, Inc.",vAPI client bindings,demisto/ansible-runner
vapi-common-client,MIT License,UNKNOWN,,VMware,vAPI Common Services Client Bindings,"demisto/ansible-runner, demisto/vmware"
vapi-runtime,MIT License,UNKNOWN,,VMware,vAPI Runtime,"demisto/ansible-runner, demisto/vmware"
vcenter-bindings,MIT,,https://pypi.org/project/vcenter-bindings/,Hiren Vikhram,Python bindings for vCenter,demisto/vmware
vertica-python,Apache Software License,https://github.com/vertica/vertica-python,https://pypi.org/project/vertica-python/,"Justin Berka, Alex Kim, Siting Ren justin.berka@gmail.com, alex.kim@uber.com, sitingren@hotmail.com",A native Python client for the Vertica database.,"demisto/vertica, demisto/py3-native, demisto/py3-tools, demisto/py3-tools-ubi"
virtualenv,MIT License,https://virtualenv.pypa.io/,https://pypi.org/project/virtualenv/,Ian Bicking ianb@colorstudy.com,Virtual Python Environment builder,"demisto/pytz, demisto/rasterize, demisto/psycopg2, demisto/word-parser, demisto/cylance_protect_v2, demisto/unrar, demisto/pdfx, demisto/7zip, demisto/openpyxl, demisto/xlrd, demisto/pysmb, demisto/ml-telemetry, demisto/vmray, demisto/symantec_mss, demisto/exchangelib, demisto/servicenow, demisto/tldextract, demisto/netaddr, demisto/xmlparser, demisto/tenable_io, demisto/exchange, demisto/ews, demisto/pyquery, demisto/pcap, demisto/phishai, demisto/threatconnect, demisto/stix, demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
virtualenv-clone,MIT License,https://github.com/edwardgeorge/virtualenv-clone,https://pypi.org/project/virtualenv-clone/,Edward George edwardgeorge@gmail.com,script to clone virtualenvs.,demisto/xsoar-tools-hf
vmc-client-bindings,MIT License,https://github.com/vmware/vsphere-automation-sdk-python,https://pypi.org/project/vmc-client-bindings/,"VMware, Inc.",vmc-client-bindings,demisto/ansible-runner
vmc-draas-client-bindings,MIT License,https://github.com/vmware/vsphere-automation-sdk-python,https://pypi.org/project/vmc-draas-client-bindings/,"VMware, Inc.",vmc-draas-client-bindings,demisto/ansible-runner
vmwarecloud-aws,MIT,,https://pypi.org/project/vmwarecloud-aws/,"VMware, Inc.",Client bindings for VMware Cloud on AWS,demisto/vmware
vmwarecloud-draas,MIT,,https://pypi.org/project/vmwarecloud-draas/,"VMware, Inc.",Client bindings for VMware Cloud on AWS - Disaster Recovery As A Service,demisto/vmware
vSphere-Automation-SDK,MIT,https://github.com/vmware/vsphere-automation-sdk-python,https://pypi.org/project/vsphere-automation-sdk/,"VMware, Inc.",vsphere-automation-sdk,demisto/ansible-runner
vsphere-automation-sdk,MIT,https://github.com/vmware/vsphere-automation-sdk-python,https://pypi.org/project/vsphere-automation-sdk/,"VMware, Inc.",vsphere-automation-sdk,demisto/vmware
vulture,MIT License,https://github.com/jendrikseipp/vulture,https://pypi.org/project/vulture/,Jendrik Seipp jendrikseipp@gmail.com,Find dead code,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
wasabi,MIT,https://ines.io,https://pypi.org/project/wasabi/,Ines Montani ines@explosion.ai,A lightweight console printing and formatting toolkit,"demisto/dl, demisto/dl-languages, demisto/ml"
wcmatch,MIT License,https://github.com/facelessuser/wcmatch,https://pypi.org/project/wcmatch/,Isaac Muse Isaac.Muse@gmail.com,Wildcard/glob file name matcher.,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
wcwidth,MIT License,https://github.com/jquast/wcwidth,https://pypi.org/project/wcwidth/,Jeff Quast contact@jeffquast.com,Measures number of Terminal column cells of wide-character codes,"demisto/carbon-black-cloud, demisto/keepercommander, demisto/xsoar-tools, demisto/sublime, demisto/vmware, demisto/greynoise, demisto/demisto-sdk"
weakrefmethod,Python Software Foundation License,http://github.com/twang817/weakrefmethod,https://pypi.org/project/weakrefmethod/,Tommy Wang twang@august8.net,A WeakMethod class for storing bound methods using weak references.,"demisto/pytz, demisto/unrar, demisto/pdfx, demisto/7zip, demisto/openpyxl, demisto/xlrd, demisto/pysmb, demisto/stix, demisto/taxii-server"
weasel,MIT License,https://github.com/explosion/weasel/,https://pypi.org/project/weasel/,Explosion contact@explosion.ai,Weasel: A small and easy workflow system,demisto/ml
webdriver-manager,Apache Software License,https://github.com/SergeyPirogov/webdriver_manager,https://pypi.org/project/webdriver-manager/,Sergey Pirogov automationremarks@gmail.com,Library provides the way to automatically manage drivers for different browsers,"demisto/py3-native, demisto/chromium"
webencodings,BSD License,https://github.com/SimonSapin/python-webencodings,https://pypi.org/project/webencodings/,Geoffrey Sneddon me@gsnedders.com,Character encoding aliases for legacy web content,"demisto/xmlparser, demisto/pytan, demisto/lacework"
websocket-client,BSD License,https://github.com/websocket-client/websocket-client.git,https://pypi.org/project/websocket_client/,liris liris.pp@gmail.com,WebSocket client for Python. hybi13 is supported.,"demisto/xsoar-tools-hf, demisto/py3-native, demisto/kubernetespy, demisto/py3-tools, demisto/chromium, demisto/ansible-runner, demisto/py3-tools-ubi, demisto/slackv3, demisto/panw-iot"
websockets,BSD License,https://github.com/aaugustin/websockets,https://pypi.org/project/websockets/,Aymeric Augustin aymeric.augustin@m4x.org,An implementation of the WebSocket Protocol (RFC 6455 & 7692),"demisto/websockets, demisto/py3-native, demisto/keepercommander, demisto/sublime, demisto/google-vision-api, demisto/netutils, demisto/slackv3, demisto/panw-iot"
Werkzeug,BSD License,https://palletsprojects.com/p/werkzeug/,https://pypi.org/project/Werkzeug/,Armin Ronacher armin.ronacher@active-4.com,The comprehensive WSGI web application library.,"demisto/taxii-server, demisto/teams, demisto/flask-nginx, demisto/keepercommander, demisto/xsoar-tools, demisto/py3-tools-ubi, demisto/demisto-sdk"
wheel,MIT License,https://github.com/pypa/wheel,https://pypi.org/project/wheel/,Daniel Holth dholth@fastmail.fm,A built-package format for Python.,"demisto/pytz, demisto/rasterize, demisto/psycopg2, demisto/word-parser, demisto/cylance_protect_v2, demisto/unrar, demisto/pdfx, demisto/7zip, demisto/openpyxl, demisto/xlrd, demisto/dateutil, demisto/pysmb, demisto/ml-telemetry, demisto/vmray, demisto/symantec_mss, demisto/exchangelib, demisto/servicenow, demisto/tldextract, demisto/netaddr, demisto/xmlparser, demisto/libreoffice, demisto/tenable_io, demisto/exchange, demisto/python3.7, demisto/pdfx2, demisto/iso8601, demisto/ews, demisto/pyquery, demisto/pcap, demisto/phishai, demisto/threatconnect, demisto/panads3, demisto/dl, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/zeep, demisto/m2crypto, demisto/google-cloud-translate, demisto/pycef, demisto/axonius, demisto/lacework, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/armorblox, demisto/datadog-api-client, demisto/stringsifter, demisto/python3-9-deb, demisto/cyberchef, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/fastapi, demisto/sane-doc-reports, demisto/chromium, demisto/ansible-runner"
wrapt,BSD License,https://github.com/GrahamDumpleton/wrapt,https://pypi.org/project/wrapt/,Graham Dumpleton Graham.Dumpleton@gmail.com,"Module for decorators, wrappers and monkey patching.","demisto/xsoar-tools-hf, demisto/threatconnect-tcex, demisto/resilient, demisto/readpdf, demisto/py3-native, demisto/google-cloud-storage, demisto/vendors-sdk, demisto/keepercommander, demisto/ml, demisto/ansible-runner, demisto/xsoar-tools, demisto/pymisp2, demisto/demisto-sdk"
wsproto,MIT License,https://github.com/python-hyper/wsproto/,https://pypi.org/project/wsproto/,Benno Rice benno@jeamland.net,WebSockets state-machine based protocol implementation,"demisto/py3-native, demisto/chromium"
wstools,BSD,https://github.com/pycontribs/wstools,https://pypi.org/project/wstools/,Makina Corpus python@makina-corpus.com,WSDL parsing services package for Web Services for Python.,demisto/servicenow
wurlitzer,MIT License,https://github.com/minrk/wurlitzer,https://pypi.org/project/wurlitzer/,Min RK benjaminrk@gmail.com,Capture C-level output in context managers,demisto/qrcode
xgboost,Apache Software License,https://github.com/dmlc/xgboost,https://pypi.org/project/xgboost/,,XGBoost Python Package,demisto/xgboost
xlrd,BSD License,http://www.python-excel.org/,https://pypi.org/project/xlrd/,John Machin sjmachin@lexicon.net,Library for developers to extract data from Microsoft Excel (tm) spreadsheet files,"demisto/xlrd, demisto/xlrd-py3, demisto/py3-native, demisto/taxii-server, demisto/py3-tools, demisto/py3-tools-ubi"
